Timestamp,WindSpeed,HoistPosition,TotalLoad,TrolleyPosition,CycleID,Point
2019.07.01 00:52:25.600,6.762,43.107,67.163,80.759,34.0,54.0
2019.07.01 00:52:26.600,6.762,43.086,68.234,83.891,34.0,55.0
2019.07.01 00:52:27.600,6.762,43.086,70.201,87.075,34.0,56.0
2019.07.01 00:52:28.600,6.762,43.086,72.485,90.795,34.0,57.0
2019.07.01 00:52:29.600,6.762,43.086,72.175,93.608,34.0,58.0
2019.07.01 00:52:30.600,6.788,43.086,72.407,96.29,34.0,59.0
2019.07.01 00:52:31.600,6.806,43.012,71.89,98.478,34.0,60.0
2019.07.01 00:52:32.600,6.806,42.172,69.817,100.958,34.0,61.0
2019.07.01 00:52:33.600,6.806,40.913,69.66,103.181,34.0,62.0
2019.07.01 00:52:34.600,7.309,39.492,69.693,105.005,34.0,63.0
2019.07.01 00:52:35.600,7.882,37.929,71.862,106.465,34.0,64.0
2019.07.01 00:52:36.600,8.828,36.299,72.708,107.516,34.0,65.0
2019.07.01 00:52:37.600,9.306001,34.587,73.23,108.359,34.0,66.0
2019.07.01 00:52:38.600,9.314,32.837,73.759,108.994,34.0,67.0
2019.07.01 00:52:39.600,9.314,31.131,74.021,109.208,34.0,68.0
2019.07.01 00:52:40.600,10.095,29.601,74.931,109.491,34.0,69.0
2019.07.01 00:52:41.600,10.095,28.339,75.916,109.6,34.0,70.0
2019.07.01 00:52:42.600,10.095,27.425,76.966,109.556,34.0,71.0
2019.07.01 00:52:43.600,10.095,26.796,77.105,109.507,34.0,72.0
2019.07.01 00:52:44.600,10.095,26.284,76.68,109.227,34.0,73.0
2019.07.01 00:52:45.600,8.698,25.851,75.504,109.24,34.0,74.0
2019.07.01 00:52:46.600,8.698,25.419,75.484,109.246,34.0,75.0
2019.07.01 00:52:47.600,8.698,24.875,74.976,109.181,34.0,76.0
2019.07.01 00:52:48.600,8.698,24.558,75.911,109.141,34.0,77.0
2019.07.01 00:52:49.600,8.698,24.436,75.281,109.148,34.0,78.0
2019.07.01 00:52:50.600,7.630001,23.919,75.03,109.146,34.0,79.0
2019.07.01 00:52:51.600,7.630001,23.46,74.176,109.14,34.0,80.0
2019.07.01 00:52:52.600,7.630001,22.998,74.65,109.094,34.0,81.0
2019.07.01 00:52:53.600,7.630001,22.696,75.109,109.101,34.0,82.0
2019.07.01 00:52:54.600,7.630001,22.227,75.081,109.043,34.0,83.0
2019.07.01 00:52:55.600,6.736001,21.763,74.945,108.992,34.0,84.0
2019.07.01 00:52:56.600,7.083,21.303,74.891,108.987,34.0,85.0
2019.07.01 00:52:57.600,7.083,20.843,74.921,108.988,34.0,86.0
2019.07.01 00:52:58.600,7.127,20.503,75.505,108.986,34.0,87.0
2019.07.01 00:52:59.600,7.483,20.532,74.961,108.985,34.0,88.0
2019.07.01 00:53:00.600,6.849,20.544,74.914,108.98,34.0,89.0
2019.07.01 00:53:01.600,7.474,20.578,74.384,108.979,34.0,90.0
2019.07.01 00:53:02.600,7.483,20.577,74.811,108.98,34.0,91.0
2019.07.01 00:53:03.600,7.483,20.577,74.635,108.981,34.0,92.0
2019.07.01 00:53:04.600,8.238,20.577,74.088,108.984,34.0,93.0
2019.07.01 00:53:05.600,8.29,20.577,73.907,109.03,34.0,94.0
2019.07.01 00:53:06.600,8.29,20.577,74.277,109.038,34.0,95.0
2019.07.01 00:53:07.600,8.29,20.577,74.668,109.037,34.0,96.0
2019.07.01 00:53:08.600,8.29,20.577,74.936,109.02,34.0,97.0
2019.07.01 00:53:09.600,8.29,20.577,74.671,109.018,34.0,98.0
2019.07.01 00:53:10.600,8.542001,20.577,74.389,109.018,34.0,99.0
2019.07.01 00:53:11.600,10.686,20.503,74.034,109.019,34.0,100.0
2019.07.01 00:53:12.600,11.198,20.172,68.528,109.018,34.0,101.0
2019.07.01 00:53:13.600,11.198,19.817,47.96,109.016,34.0,102.0
2019.07.01 00:53:59.800,6.875,2.741,16.46,41.773,35.0,0.0
2019.07.01 00:54:00.800,6.094,2.822,13.746,41.773,35.0,1.0
2019.07.01 00:54:01.800,6.094,2.956,20.761,41.773,35.0,2.0
2019.07.01 00:54:02.800,6.094,3.08,36.796,41.773,35.0,3.0
2019.07.01 00:54:03.800,6.094,3.226,55.439,41.773,35.0,4.0
2019.07.01 00:54:04.800,6.094,4.092,73.732,41.773,35.0,5.0
2019.07.01 00:54:05.800,5.582,5.628,77.892,41.773,35.0,6.0
2019.07.01 00:54:06.800,5.859,7.516,77.914,41.773,35.0,7.0
2019.07.01 00:54:07.800,5.972,9.093,76.178,41.773,35.0,8.0
2019.07.01 00:54:08.800,5.972,11.083,74.301,41.773,35.0,9.0
2019.07.01 00:54:09.800,5.998,13.116,73.757,41.951,35.0,10.0
2019.07.01 00:54:10.800,6.406,15.135,73.63,42.451,35.0,11.0
2019.07.01 00:54:11.800,6.693,17.137,73.481,43.025,35.0,12.0
2019.07.01 00:54:12.800,6.823,19.131,73.434,44.258,35.0,13.0
2019.07.01 00:54:13.800,6.823,21.154,73.45,46.134,35.0,14.0
2019.07.01 00:54:14.800,6.823,23.178,73.406,48.325,35.0,15.0
2019.07.01 00:54:15.800,6.441,25.188,73.099,50.297,35.0,16.0
2019.07.01 00:54:16.800,6.814,27.191,73.04,52.628,35.0,17.0
2019.07.01 00:54:17.800,6.814,29.217,72.939,55.519,35.0,18.0
2019.07.01 00:54:18.800,6.814,31.218,73.222,58.293,35.0,19.0
2019.07.01 00:54:19.800,6.814,33.145,73.086,61.378,35.0,20.0
2019.07.01 00:54:20.800,6.467,35.048,73.209,64.682,35.0,21.0
2019.07.01 00:54:21.800,6.467,36.93,72.945,67.894,35.0,22.0
2019.07.01 00:54:22.800,6.771,38.83,72.87,71.274,35.0,23.0
2019.07.01 00:54:23.800,6.771,40.94,71.073,75.412,35.0,24.0
2019.07.01 00:54:24.800,6.771,41.801,69.344,78.685,35.0,25.0
2019.07.01 00:54:25.800,6.233,41.944,67.549,81.749,35.0,26.0
2019.07.01 00:54:26.800,6.936,41.928,69.305,84.874,35.0,27.0
2019.07.01 00:54:27.800,7.266,41.928,71.2,87.924,35.0,28.0
2019.07.01 00:54:28.800,7.266,41.928,73.106,91.022,35.0,29.0
2019.07.01 00:54:29.800,7.873,41.795,71.643,92.969,35.0,30.0
2019.07.01 00:54:30.800,7.561,40.849,69.654,95.616,35.0,31.0
2019.07.01 00:54:31.800,8.168,39.035,67.857,97.816,35.0,32.0
2019.07.01 00:54:32.800,8.542001,37.005,69.63,99.651,35.0,33.0
2019.07.01 00:54:33.800,8.55,34.97,71.856,101.013,35.0,34.0
2019.07.01 00:54:34.800,9.766001,32.948,74.133,101.959,35.0,35.0
2019.07.01 00:54:35.800,8.655001,30.926,73.871,102.748,35.0,36.0
2019.07.01 00:54:36.800,9.141001,28.913,74.053,103.273,35.0,37.0
2019.07.01 00:54:37.800,9.141001,26.851,74.084,103.953,35.0,38.0
2019.07.01 00:54:38.800,9.566,24.956,74.503,104.787,35.0,39.0
2019.07.01 00:54:39.800,9.566,23.017,75.858,105.371,35.0,40.0
2019.07.01 00:54:40.800,9.123,21.597,76.089,105.315,35.0,41.0
2019.07.01 00:54:41.800,9.123,20.243,76.392,105.278,35.0,42.0
2019.07.01 00:54:42.800,9.123,19.072,75.828,105.324,35.0,43.0
2019.07.01 00:54:43.800,9.123,18.522,78.037,105.629,35.0,44.0
2019.07.01 00:54:44.800,9.123,18.526,78.409,105.688,35.0,45.0
2019.07.01 00:54:45.800,9.054001,18.489,77.456,105.878,35.0,46.0
2019.07.01 00:54:46.800,9.054001,18.118,74.049,106.108,35.0,47.0
2019.07.01 00:54:47.800,9.054001,17.718,70.815,106.148,35.0,48.0
2019.07.01 00:54:48.800,9.054001,17.927,69.499,106.281,35.0,49.0
2019.07.01 00:54:49.800,9.054001,17.929,69.213,106.254,35.0,50.0
2019.07.01 00:54:50.800,7.648,17.836,71.266,106.051,35.0,51.0
2019.07.01 00:54:51.800,7.943,17.799,69.085,105.935,35.0,52.0
2019.07.01 00:54:52.800,7.943,17.775,66.155,106.196,35.0,53.0
2019.07.01 00:54:53.800,7.943,17.767,62.333,106.343,35.0,54.0
2019.07.01 00:54:54.800,8.385,17.852,59.587,106.31,35.0,55.0
2019.07.01 00:54:55.800,9.123,18.294,63.752,106.285,35.0,56.0
2019.07.01 00:54:56.800,9.141001,18.261,70.557,106.277,35.0,57.0
2019.07.01 00:54:57.800,9.141001,18.264,75.296,106.184,35.0,58.0
2019.07.01 00:54:58.800,9.141001,18.264,75.821,106.178,35.0,59.0
2019.07.01 00:54:59.800,9.141001,18.264,73.314,106.182,35.0,60.0
2019.07.01 00:55:00.800,7.934,18.264,73.422,106.249,35.0,61.0
2019.07.01 00:55:01.800,8.160001,18.264,75.211,106.238,35.0,62.0
2019.07.01 00:55:02.800,8.160001,18.264,75.214,106.218,35.0,63.0
2019.07.01 00:55:03.800,8.160001,18.264,76.208,106.208,35.0,64.0
2019.07.01 00:55:04.800,8.160001,18.264,74.505,106.185,35.0,65.0
2019.07.01 00:55:05.800,8.003,18.264,73.917,106.158,35.0,66.0
2019.07.01 00:55:06.800,8.003,18.057,73.379,106.149,35.0,67.0
2019.07.01 00:55:07.800,8.003,17.548,71.014,106.146,35.0,68.0
2019.07.01 00:55:08.800,8.003,17.251,51.067,106.146,35.0,69.0
2019.07.01 00:55:09.800,8.003,17.269,29.71,106.151,35.0,70.0
2019.07.01 00:56:03.800,7.04,2.929,15.787,28.41,36.0,0.0
2019.07.01 00:56:04.800,7.04,3.061,16.155,28.409,36.0,1.0
2019.07.01 00:56:05.800,6.58,3.198,25.866,28.409,36.0,2.0
2019.07.01 00:56:06.800,6.693,3.339,45.049,28.409,36.0,3.0
2019.07.01 00:56:07.800,6.693,3.681,64.044,28.409,36.0,4.0
2019.07.01 00:56:08.800,6.693,4.282,73.479,28.409,36.0,5.0
2019.07.01 00:56:09.800,6.693,4.74,72.893,28.409,36.0,6.0
2019.07.01 00:56:10.800,5.99,4.987,70.215,28.409,36.0,7.0
2019.07.01 00:56:11.800,6.832,4.964,70.844,28.409,36.0,8.0
2019.07.01 00:56:12.800,7.292,4.962,72.443,28.409,36.0,9.0
2019.07.01 00:56:13.800,7.292,4.962,72.357,28.409,36.0,10.0
2019.07.01 00:56:14.800,7.292,4.962,72.332,28.409,36.0,11.0
2019.07.01 00:56:15.800,7.413001,4.962,72.917,28.409,36.0,12.0
2019.07.01 00:56:16.800,7.535,4.962,72.845,28.409,36.0,13.0
2019.07.01 00:56:17.800,7.535,4.962,72.88,28.409,36.0,14.0
2019.07.01 00:56:18.800,7.535,4.962,72.908,28.409,36.0,15.0
2019.07.01 00:56:19.800,7.535,4.962,72.864,28.409,36.0,16.0
2019.07.01 00:56:20.800,6.615,4.962,72.769,28.409,36.0,17.0
2019.07.01 00:56:21.800,6.615,4.962,72.681,28.409,36.0,18.0
2019.07.01 00:56:22.800,6.615,4.962,72.816,28.409,36.0,19.0
2019.07.01 00:56:23.800,6.615,4.962,72.915,28.409,36.0,20.0
2019.07.01 00:56:24.800,6.615,4.962,72.968,28.409,36.0,21.0
2019.07.01 00:56:25.800,6.302001,4.962,72.987,28.409,36.0,22.0
2019.07.01 00:56:26.800,6.302001,4.962,72.971,28.409,36.0,23.0
2019.07.01 00:56:27.800,6.302001,4.962,72.846,28.409,36.0,24.0
2019.07.01 00:56:28.800,6.302001,4.962,72.786,28.409,36.0,25.0
2019.07.01 00:56:29.800,6.441,4.962,72.722,28.409,36.0,26.0
2019.07.01 00:56:30.800,5.694,4.962,72.78,28.409,36.0,27.0
2019.07.01 00:56:31.800,6.597,4.962,72.782,28.409,36.0,28.0
2019.07.01 00:56:32.800,6.745,4.962,72.75,28.409,36.0,29.0
2019.07.01 00:56:33.800,7.214,4.962,72.775,28.409,36.0,30.0
2019.07.01 00:56:34.800,7.422,4.962,72.816,28.409,36.0,31.0
2019.07.01 00:56:35.800,6.997,4.962,72.804,28.409,36.0,32.0
2019.07.01 00:56:36.800,6.997,4.962,72.789,28.409,36.0,33.0
2019.07.01 00:56:37.800,6.997,4.962,72.782,28.409,36.0,34.0
2019.07.01 00:56:38.800,6.997,5.323,74.659,28.463,36.0,35.0
2019.07.01 00:56:39.800,6.997,6.465,76.016,29.008,36.0,36.0
2019.07.01 00:56:40.800,5.634,8.697,76.68,30.414,36.0,37.0
2019.07.01 00:56:41.800,5.99,10.699,74.581,31.746,36.0,38.0
2019.07.01 00:56:42.800,5.99,12.732,72.891,33.125,36.0,39.0
2019.07.01 00:56:43.800,5.99,14.106,71.754,34.263,36.0,40.0
2019.07.01 00:56:44.800,6.519001,16.129,71.754,36.071,36.0,41.0
2019.07.01 00:56:45.800,5.955,18.152,71.84,38.196,36.0,42.0
2019.07.01 00:56:46.800,5.955,20.185,71.852,40.494,36.0,43.0
2019.07.01 00:56:47.800,5.955,22.208,72.047,42.765,36.0,44.0
2019.07.01 00:56:48.800,5.955,24.28,72.002,45.558,36.0,45.0
2019.07.01 00:56:49.800,6.042,26.303,71.929,48.638,36.0,46.0
2019.07.01 00:56:50.800,5.634,28.326,71.738,51.903,36.0,47.0
2019.07.01 00:56:51.800,5.634,30.349,71.713,55.214,36.0,48.0
2019.07.01 00:56:52.800,6.189,32.262,71.732,58.426,36.0,49.0
2019.07.01 00:56:53.800,6.562,34.694,71.886,62.523,36.0,50.0
2019.07.01 00:56:54.800,6.562,36.577,71.831,65.658,36.0,51.0
2019.07.01 00:56:55.800,6.484,38.491,71.79,68.844,36.0,52.0
2019.07.01 00:56:56.800,6.623,40.381,71.613,72.175,36.0,53.0
2019.07.01 00:56:57.800,6.623,41.707,69.47,75.82,36.0,54.0
2019.07.01 00:56:58.800,6.623,42.258,67.693,79.438,36.0,55.0
2019.07.01 00:56:59.800,6.623,42.255,67.179,83.428,36.0,56.0
2019.07.01 00:57:00.800,6.979001,42.254,69.318,86.92,36.0,57.0
2019.07.01 00:57:01.800,6.979001,42.254,71.202,90.181,36.0,58.0
2019.07.01 00:57:02.800,7.292,42.254,71.576,93.324,36.0,59.0
2019.07.01 00:57:03.800,7.752,41.766,69.429,96.068,36.0,60.0
2019.07.01 00:57:04.800,8.012,40.416,67.561,98.303,36.0,61.0
2019.07.01 00:57:05.800,7.639,38.425,67.255,100.235,36.0,62.0
2019.07.01 00:57:06.800,7.639,36.408,69.656,101.988,36.0,63.0
2019.07.01 00:57:07.800,7.639,35.02,71.256,102.952,36.0,64.0
2019.07.01 00:57:08.800,7.639,33.064,73.611,103.835,36.0,65.0
2019.07.01 00:57:09.800,7.769001,31.137,73.71,104.485,36.0,66.0
2019.07.01 00:57:10.800,7.422,29.348,73.8,105.39,36.0,67.0
2019.07.01 00:57:11.800,7.448,27.747,74.488,105.908,36.0,68.0
2019.07.01 00:57:12.800,8.281,26.412,75.415,105.823,36.0,69.0
2019.07.01 00:57:13.800,8.281,25.427,75.507,105.989,36.0,70.0
2019.07.01 00:57:14.800,8.281,24.442,75.011,106.176,36.0,71.0
2019.07.01 00:57:15.800,7.057,23.507,73.865,106.123,36.0,72.0
2019.07.01 00:57:16.800,7.483,22.718,74.112,106.13,36.0,73.0
2019.07.01 00:57:17.800,7.483,22.16,75.261,106.13,36.0,74.0
2019.07.01 00:57:18.800,7.483,21.799,75.921,106.13,36.0,75.0
2019.07.01 00:57:19.800,7.483,21.8,76.309,106.079,36.0,76.0
2019.07.01 00:57:20.800,7.083,21.734,75.64,106.068,36.0,77.0
2019.07.01 00:57:21.800,7.083,21.639,74.816,106.079,36.0,78.0
2019.07.01 00:57:22.800,7.083,21.447,73.392,106.16,36.0,79.0
2019.07.01 00:57:23.800,7.083,21.203,73.243,106.248,36.0,80.0
2019.07.01 00:57:24.800,7.083,20.964,73.357,106.254,36.0,81.0
2019.07.01 00:57:25.800,6.719,20.818,74.785,106.23,36.0,82.0
2019.07.01 00:57:26.800,7.231,20.817,74.611,106.075,36.0,83.0
2019.07.01 00:57:27.800,7.474,20.722,74.132,106.167,36.0,84.0
2019.07.01 00:57:28.800,7.474,20.31,70.917,106.299,36.0,85.0
2019.07.01 00:57:29.800,7.665,20.205,54.414,106.295,36.0,86.0
2019.07.01 00:57:30.800,7.943,20.241,41.206,106.298,36.0,87.0
2019.07.01 00:57:31.800,7.943,20.414,30.805,106.294,36.0,88.0
2019.07.01 00:57:32.800,7.943,20.471,45.702,106.29,36.0,89.0
2019.07.01 00:57:33.800,7.943,20.614,61.075,106.26,36.0,90.0
2019.07.01 00:57:34.800,7.943,20.602,72.45,106.252,36.0,91.0
2019.07.01 00:57:35.800,7.483,20.606,73.232,106.256,36.0,92.0
2019.07.01 00:57:36.800,7.804,20.606,71.757,106.25,36.0,93.0
2019.07.01 00:57:37.800,8.299001,20.606,72.022,106.253,36.0,94.0
2019.07.01 00:57:38.800,8.299001,20.606,74.701,106.249,36.0,95.0
2019.07.01 00:57:39.800,8.299001,20.606,75.12,106.252,36.0,96.0
2019.07.01 00:57:40.800,8.047,20.606,73.797,106.253,36.0,97.0
2019.07.01 00:57:41.800,8.056001,20.604,73.052,106.259,36.0,98.0
2019.07.01 00:57:42.800,8.056001,20.046,66.263,106.35,36.0,99.0
2019.07.01 00:57:43.800,8.056001,19.929,46.31,106.33,36.0,100.0
2019.07.01 00:58:31.600,7.865,2.762,17.573,41.684,37.0,0.0
2019.07.01 00:58:32.600,7.865,2.839,15.779,41.684,37.0,1.0
2019.07.01 00:58:33.600,7.917,2.974,23.423,41.684,37.0,2.0
2019.07.01 00:58:34.600,7.917,3.102,39.957,41.684,37.0,3.0
2019.07.01 00:58:35.600,8.273001,3.386,59.581,41.684,37.0,4.0
2019.07.01 00:58:36.600,8.273001,4.46,73.074,41.684,37.0,5.0
2019.07.01 00:58:37.600,8.273001,6.282,76.0,41.73,37.0,6.0
2019.07.01 00:58:38.600,8.273001,8.303,75.119,42.111,37.0,7.0
2019.07.01 00:58:39.600,8.273001,9.679,73.554,42.297,37.0,8.0
2019.07.01 00:58:40.600,7.552001,11.711,71.873,42.517,37.0,9.0
2019.07.01 00:58:41.600,8.715,13.741,71.715,42.915,37.0,10.0
2019.07.01 00:58:42.600,8.715,15.765,71.468,43.159,37.0,11.0
2019.07.01 00:58:43.600,8.715,17.81,71.244,43.811,37.0,12.0
2019.07.01 00:58:44.600,8.715,19.866,71.126,45.084,37.0,13.0
2019.07.01 00:58:45.600,8.429001,21.934,71.13,46.654,37.0,14.0
2019.07.01 00:58:46.600,8.446,23.984,71.309,47.933,37.0,15.0
2019.07.01 00:58:47.600,8.863001,26.112,71.247,49.271,37.0,16.0
2019.07.01 00:58:48.600,8.863001,28.026,71.128,51.069,37.0,17.0
2019.07.01 00:58:49.600,8.863001,29.487,69.093,52.662,37.0,18.0
2019.07.01 00:58:50.600,8.229,30.265,66.732,54.619,37.0,19.0
2019.07.01 00:58:51.600,8.229,30.255,66.236,56.137,37.0,20.0
2019.07.01 00:58:52.600,8.229,30.255,67.988,57.513,37.0,21.0
2019.07.01 00:58:53.600,8.229,30.255,69.78,58.87,37.0,22.0
2019.07.01 00:58:54.600,8.507,30.255,70.967,59.989,37.0,23.0
2019.07.01 00:58:55.600,8.22,29.966,68.837,60.881,37.0,24.0
2019.07.01 00:58:56.600,8.22,29.026,68.684,61.879,37.0,25.0
2019.07.01 00:58:57.600,8.22,28.091,68.975,62.432,37.0,26.0
2019.07.01 00:58:58.600,8.22,27.17,71.277,62.614,37.0,27.0
2019.07.01 00:58:59.600,8.22,25.974,71.408,62.607,37.0,28.0
2019.07.01 00:59:00.600,7.960001,24.974,71.982,62.831,37.0,29.0
2019.07.01 00:59:01.600,7.960001,24.132,72.047,63.212,37.0,30.0
2019.07.01 00:59:02.600,7.960001,23.304,72.393,63.438,37.0,31.0
2019.07.01 00:59:03.600,8.099,22.753,71.717,63.652,37.0,32.0
2019.07.01 00:59:04.600,8.342,21.891,71.834,63.713,37.0,33.0
2019.07.01 00:59:05.600,8.099,21.038,71.893,63.672,37.0,34.0
2019.07.01 00:59:06.600,8.316,20.181,72.372,63.682,37.0,35.0
2019.07.01 00:59:07.600,8.333,19.769,73.058,63.688,37.0,36.0
2019.07.01 00:59:08.600,8.333,19.494,73.437,63.821,37.0,37.0
2019.07.01 00:59:09.600,8.333,19.415,73.285,63.81,37.0,38.0
2019.07.01 00:59:10.600,7.405,19.087,72.6,63.792,37.0,39.0
2019.07.01 00:59:11.600,7.839,18.867,72.604,63.761,37.0,40.0
2019.07.01 00:59:12.600,7.908,18.845,72.704,63.671,37.0,41.0
2019.07.01 00:59:13.600,7.917,18.783,72.342,63.717,37.0,42.0
2019.07.01 00:59:14.600,7.917,18.683,72.274,63.705,37.0,43.0
2019.07.01 00:59:15.600,7.491,18.573,71.39,63.692,37.0,44.0
2019.07.01 00:59:16.600,7.517,18.463,72.012,63.648,37.0,45.0
2019.07.01 00:59:17.600,7.517,18.191,71.847,63.55,37.0,46.0
2019.07.01 00:59:18.600,7.517,17.755,70.023,63.626,37.0,47.0
2019.07.01 00:59:19.600,7.517,17.59,52.57,63.614,37.0,48.0
2019.07.01 00:59:20.600,6.398,17.6,33.938,63.616,37.0,49.0
2019.07.01 00:59:21.600,6.58,17.6,16.805,63.616,37.0,50.0
2019.07.01 00:59:22.600,6.884,17.512,15.153,63.617,37.0,51.0
2019.07.01 01:00:08.800,7.205,2.954,18.325,28.626,38.0,0.0
2019.07.01 01:00:09.800,7.222,3.046,16.387,28.623,38.0,1.0
2019.07.01 01:00:10.800,6.823,3.177,24.391,28.594,38.0,2.0
2019.07.01 01:00:11.800,7.023,3.321,43.241,28.586,38.0,3.0
2019.07.01 01:00:12.800,7.023,3.673,62.845,28.586,38.0,4.0
2019.07.01 01:00:13.800,7.023,4.4,73.588,28.586,38.0,5.0
2019.07.01 01:00:14.800,7.023,4.684,72.626,28.582,38.0,6.0
2019.07.01 01:00:15.800,7.153,4.665,73.1,28.513,38.0,7.0
2019.07.01 01:00:16.800,7.205,4.665,72.324,28.506,38.0,8.0
2019.07.01 01:00:17.800,7.413001,4.665,73.423,28.506,38.0,9.0
2019.07.01 01:00:18.800,7.413001,4.665,73.702,28.504,38.0,10.0
2019.07.01 01:00:19.800,7.413001,4.665,73.718,28.507,38.0,11.0
2019.07.01 01:00:20.800,7.005,4.665,73.866,28.505,38.0,12.0
2019.07.01 01:00:21.800,7.786,4.665,73.769,28.505,38.0,13.0
2019.07.01 01:00:22.800,7.786,4.665,73.909,28.505,38.0,14.0
2019.07.01 01:00:23.800,8.438001,4.665,73.838,28.505,38.0,15.0
2019.07.01 01:00:24.800,8.594001,4.665,73.833,28.505,38.0,16.0
2019.07.01 01:00:25.800,8.168,4.665,73.863,28.505,38.0,17.0
2019.07.01 01:00:26.800,8.177,4.665,73.805,28.505,38.0,18.0
2019.07.01 01:00:27.800,8.273001,4.665,73.864,28.505,38.0,19.0
2019.07.01 01:00:28.800,8.273001,4.665,73.753,28.505,38.0,20.0
2019.07.01 01:00:29.800,8.273001,4.665,73.767,28.505,38.0,21.0
2019.07.01 01:00:30.800,7.413001,4.665,73.751,28.505,38.0,22.0
2019.07.01 01:00:31.800,7.413001,4.665,73.772,28.505,38.0,23.0
2019.07.01 01:00:32.800,7.413001,4.665,73.741,28.505,38.0,24.0
2019.07.01 01:00:33.800,7.413001,4.665,73.72,28.505,38.0,25.0
2019.07.01 01:00:34.800,7.7,4.665,73.725,28.505,38.0,26.0
2019.07.01 01:00:35.800,7.734,4.665,73.732,28.505,38.0,27.0
2019.07.01 01:00:36.800,8.941,5.252,75.682,28.57,38.0,28.0
2019.07.01 01:00:37.800,8.941,6.683,77.416,29.182,38.0,29.0
2019.07.01 01:00:38.800,8.941,8.71,77.527,30.116,38.0,30.0
2019.07.01 01:00:39.800,8.941,10.102,75.914,30.791,38.0,31.0
2019.07.01 01:00:40.800,8.021,12.116,74.013,31.961,38.0,32.0
2019.07.01 01:00:41.800,8.030001,14.706,73.028,33.962,38.0,33.0
2019.07.01 01:00:42.800,8.030001,16.6,72.895,35.454,38.0,34.0
2019.07.01 01:00:43.800,8.030001,18.522,72.806,37.237,38.0,35.0
2019.07.01 01:00:44.800,8.030001,20.446,72.768,39.399,38.0,36.0
2019.07.01 01:00:45.800,8.108001,22.369,72.796,41.534,38.0,37.0
2019.07.01 01:00:46.800,8.403001,24.272,72.804,43.846,38.0,38.0
2019.07.01 01:00:47.800,8.533,26.654,72.794,46.93,38.0,39.0
2019.07.01 01:00:48.800,9.002001,28.108,72.701,48.919,38.0,40.0
2019.07.01 01:00:49.800,9.002001,29.996,71.607,51.759,38.0,41.0
2019.07.01 01:00:50.800,8.811001,31.058,69.551,54.324,38.0,42.0
2019.07.01 01:00:51.800,9.557,31.31,67.741,56.606,38.0,43.0
2019.07.01 01:00:52.800,9.557,31.289,68.858,58.505,38.0,44.0
2019.07.01 01:00:53.800,9.557,31.288,71.184,60.0,38.0,45.0
2019.07.01 01:00:54.800,9.557,31.186,72.58,61.027,38.0,46.0
2019.07.01 01:00:55.800,9.045,30.291,70.454,61.672,38.0,47.0
2019.07.01 01:00:56.800,9.47,28.608,68.438,62.591,38.0,48.0
2019.07.01 01:00:57.800,9.47,26.949,70.128,63.322,38.0,49.0
2019.07.01 01:00:58.800,9.47,25.598,73.144,63.69,38.0,50.0
2019.07.01 01:00:59.800,9.47,24.432,76.093,63.746,38.0,51.0
2019.07.01 01:01:00.800,7.752,23.446,75.609,63.801,38.0,52.0
2019.07.01 01:01:01.800,7.83,22.761,75.688,63.794,38.0,53.0
2019.07.01 01:01:02.800,7.856,22.591,76.799,63.789,38.0,54.0
2019.07.01 01:01:03.800,7.856,22.358,75.247,63.624,38.0,55.0
2019.07.01 01:01:04.800,7.856,22.014,74.751,63.535,38.0,56.0
2019.07.01 01:01:05.800,7.648,21.671,72.888,63.489,38.0,57.0
2019.07.01 01:01:06.800,7.743001,21.463,74.973,63.519,38.0,58.0
2019.07.01 01:01:07.800,7.743001,21.474,74.524,63.539,38.0,59.0
2019.07.01 01:01:08.800,7.743001,21.475,74.393,63.534,38.0,60.0
2019.07.01 01:01:09.800,7.743001,21.475,72.968,63.58,38.0,61.0
2019.07.01 01:01:10.800,7.04,21.455,73.629,63.671,38.0,62.0
2019.07.01 01:01:11.800,7.075,21.343,73.131,63.689,38.0,63.0
2019.07.01 01:01:12.800,7.179,21.089,72.849,63.723,38.0,64.0
2019.07.01 01:01:13.800,7.726,20.815,71.755,63.61,38.0,65.0
2019.07.01 01:01:14.800,7.934,20.618,74.359,63.557,38.0,66.0
2019.07.01 01:01:15.800,7.778,20.63,74.522,63.547,38.0,67.0
2019.07.01 01:01:16.800,7.778,20.631,76.245,63.543,38.0,68.0
2019.07.01 01:01:17.800,7.778,20.631,73.927,63.574,38.0,69.0
2019.07.01 01:01:18.800,7.778,20.631,73.67,63.665,38.0,70.0
2019.07.01 01:01:19.800,7.778,20.631,73.353,63.697,38.0,71.0
2019.07.01 01:01:20.800,7.726,20.582,73.321,63.706,38.0,72.0
2019.07.01 01:01:21.800,7.899,19.909,61.705,63.672,38.0,73.0
2019.07.01 01:01:22.800,8.030001,19.803,39.93,63.665,38.0,74.0
2019.07.01 01:01:57.800,8.047,2.804,20.609,41.231,39.0,0.0
2019.07.01 01:01:58.800,8.047,2.866,20.544,41.231,39.0,1.0
2019.07.01 01:01:59.800,8.047,3.058,30.867,41.231,39.0,2.0
2019.07.01 01:02:00.800,6.484,3.819,49.627,41.231,39.0,3.0
2019.07.01 01:02:01.800,7.474,5.325,67.232,41.231,39.0,4.0
2019.07.01 01:02:02.800,7.474,7.304,76.815,41.231,39.0,5.0
2019.07.01 01:02:03.800,7.474,9.187,74.789,41.231,39.0,6.0
